belongs_to_collection,budget,id,original_title,popularity,revenue,runtime,vote_average,vote_count,revenue_mil,budget_mil,drama,comedy,thriller,action,romance,adventure,family,release_2010s,release_2000s,release_1990s,release_1980s_below,overview_vader,tagline_vader
1,12000000,86825,Stoker,7.222816000000001,12077441.0,99.0,6.5,895.0,12.077441,12.0,1,0,1,0,0,0,0,1,0,0,0,0.0772,0.3818
1,10000000,152259,Phantom,6.651567,1034589.0,99.0,5.5,120.0,1.034589,10.0,0,0,1,0,0,0,0,1,0,0,0,-0.7964,0.0
1,200000000,68728,Oz: The Great and Powerful,11.137329,491868548.0,130.0,5.7,3576.0,491.868548,200.0,0,0,0,0,0,1,1,1,0,0,0,0.4404,0.0
0,135000000,49519,The Croods,14.757874,585178928.0,98.0,6.8,2447.0,585.178928,135.0,0,1,0,0,0,1,1,1,0,0,0,0.2023,0.0
1,225000,139948,Burn,0.466236,111300.0,86.0,7.1,7.0,0.1113,0.225,0,0,0,0,0,0,0,1,0,0,0,-0.7269,0.1531
1,30000000,124459,The Incredible Burt Wonderstone,9.385769,27437881.0,100.0,5.3,732.0,27.437881,30.0,0,1,0,0,0,0,0,1,0,0,0,-0.7876,0.0
1,5000000,122081,Spring Breakers,14.830235,31724284.0,94.0,5.0,1580.0,31.724284,5.0,1,0,0,0,0,0,0,1,0,0,0,-0.8271,0.0
1,5000000,144789,Los amantes pasajeros,6.757549000000001,11724119.0,90.0,5.8,219.0,11.724119,5.0,0,1,0,0,0,0,0,1,0,0,0,-0.3612,0.0
1,13000000,158011,The Call,8.611077,68572378.0,94.0,6.6,1275.0,68.572378,13.0,0,0,1,0,0,0,0,1,0,0,0,-0.7133,0.0
0,70000000,117263,Olympus Has Fallen,10.978188000000001,161025640.0,120.0,6.2,3010.0,161.02564,70.0,0,0,1,1,0,0,0,1,0,0,0,-0.9118,0.0
1,15000000,97367,The Place Beyond the Pines,7.4926580000000005,35485608.0,140.0,6.8,1689.0,35.485608,15.0,1,0,0,0,0,0,0,1,0,0,0,-0.6908,0.3182
1,44000000,72710,The Host,11.342024,63327201.0,125.0,6.0,1859.0,63.327201,44.0,0,0,1,1,1,1,0,1,0,0,0,0.5106,0.0
1,6000000,65650,The Good Doctor,8.278079,5206.0,93.0,5.0,52.0,0.005206,6.0,1,0,1,0,0,0,0,1,0,0,0,-0.4939,-0.6908
1,13000000,144340,Admission,10.098539,18000000.0,107.0,5.5,307.0,18.0,13.0,1,1,0,0,1,0,0,1,0,0,0,0.9072,0.0
1,3900000,60579,Hey Ram,0.5620970000000001,4900000.0,199.0,6.7,10.0,4.9,3.9,1,0,0,0,0,0,0,0,1,0,0,-0.9501,0.3182
1,17000000,109428,Evil Dead,12.01525,97542952.0,91.0,6.4,1754.0,97.542952,17.0,0,0,0,0,0,0,0,1,0,0,0,-0.9796,-0.6115
1,20000000,68727,Trance,7.876299,24261569.0,101.0,6.5,975.0,24.261569,20.0,1,0,1,0,0,0,0,1,0,0,0,0.296,-0.4449
1,8500000,93828,Welcome to the Punch,7.67857,9747.0,99.0,5.7,284.0,0.009747,8.5,0,0,0,1,0,1,0,1,0,0,0,-0.8074,0.7184
1,1200000,44895,Poor White Trash,0.584397,1404.0,85.0,3.9,7.0,0.001404,1.2,0,1,0,0,0,0,0,0,1,0,0,-0.7579,-0.5423
1,120000000,75612,Oblivion,14.654053,286168572.0,124.0,6.4,4862.0,286.168572,120.0,0,0,0,1,0,1,0,1,0,0,0,-0.5574,-0.1531
1,25000000,59963,Dark Tide,5.405958,432274.0,113.0,4.8,61.0,0.432274,25.0,1,0,1,0,0,1,0,1,0,0,0,-0.8807,0.4939
1,40000000,109410,42,11.637224,95020213.0,128.0,6.8,795.0,95.020213,40.0,1,0,0,0,0,0,0,1,0,0,0,0.34,0.4215
1,5500000,126250,Den Skaldede Frisør,4.711231,10016934.0,116.0,6.2,86.0,10.016934,5.5,0,1,0,0,1,0,0,1,0,0,0,0.9601,0.0
1,10000000,127517,Disconnect,12.18812,3428048.0,115.0,6.9,459.0,3.428048,10.0,1,0,1,0,0,0,0,1,0,0,0,-0.296,0.0
0,20000000,4258,Scary Movie 5,14.27281,78378744.0,86.0,4.6,813.0,78.378744,20.0,0,1,0,0,0,0,0,1,0,0,0,-0.9022,-0.6597
1,25000000,134374,Pain & Gain,9.218002,86175291.0,130.0,6.1,1595.0,86.175291,25.0,0,0,1,1,0,0,0,1,0,0,0,0.5267,0.25
1,1200000,176124,Home Run,1.4724629999999999,2861020.0,114.0,6.3,25.0,2.86102,1.2,1,0,0,0,0,0,0,1,0,0,0,-0.5719,0.6369
1,3860000,44865,一代宗師,8.959821,64076736.0,130.0,6.3,280.0,64.076736,3.86,1,0,0,1,0,0,0,1,0,0,0,-0.6369,-0.6486
1,32000000,109414,This Is the End,11.414048,126041322.0,107.0,6.2,2394.0,126.041322,32.0,0,1,0,1,0,0,0,1,0,0,0,0.4019,-0.2411
0,200000000,68721,Iron Man 3,23.721242999999998,1215439994.0,130.0,6.8,8951.0,1215.439994,200.0,0,0,0,1,0,1,0,1,0,0,0,-0.7717,0.0
1,6200000,91073,만추,1.077252,4820000.0,113.0,6.9,22.0,4.82,6.2,1,0,0,0,0,0,0,1,0,0,0,-0.8591,0.0
1,40000000,77221,Black Gold,6.475665,5446000.0,130.0,5.9,77.0,5.446,40.0,1,0,0,0,0,1,0,1,0,0,0,0.9595,0.0
1,10000000,103731,Mud,7.8815789999999994,21587700.0,130.0,7.0,1080.0,21.5877,10.0,1,0,0,0,0,0,0,1,0,0,0,0.5267,0.0
1,180000,101501,The Afflicted,0.43737200000000004,175742.0,85.0,4.0,12.0,0.175742,0.18,0,0,1,0,0,0,0,1,0,0,0,-0.9287,0.6369
1,2500000,94901,About Cherry,5.465669999999999,3003.0,102.0,4.4,91.0,0.003003,2.5,1,0,0,0,0,0,0,1,0,0,0,-0.4588,-0.296
1,105000000,64682,The Great Gatsby,17.598936,351040419.0,143.0,7.3,3885.0,351.040419,105.0,1,0,0,0,1,0,0,1,0,0,0,-0.7906,0.0258
0,190000000,54138,Star Trek Into Darkness,15.78129,467365246.0,132.0,7.4,4479.0,467.365246,190.0,0,0,0,1,0,1,0,1,0,0,0,-0.886,0.0
1,58000000,116741,The Internship,0.393865,44000000.0,119.0,6.1,1691.0,44.0,58.0,0,1,0,0,0,0,0,1,0,0,0,0.5859,0.34
1,4800000,77987,Only God Forgives,6.069475,10337387.0,90.0,5.6,886.0,10.337387,4.8,1,0,1,0,0,0,0,1,0,0,0,-0.9246,-0.6597
0,103000000,109439,The Hangover Part III,25.085639,362000072.0,100.0,6.0,2991.0,362.000072,103.0,0,1,0,0,0,0,0,1,0,0,0,-0.34,0.0
0,160000000,82992,Fast & Furious 6,1.6576369999999998,788679850.0,130.0,6.7,5282.0,788.67985,160.0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0
1,100000000,116711,Epic,11.913405000000001,268426634.0,102.0,6.4,1143.0,268.426634,100.0,0,0,0,0,0,1,1,1,0,0,0,-0.2263,0.0
1,11000000,152780,Le passé,9.166555,10631747.0,130.0,7.1,161.0,10.631747,11.0,1,0,0,0,0,0,0,1,0,0,0,0.2124,0.0
1,31192,42151,Down Terrace,1.585713,10000.0,89.0,6.3,26.0,0.01,0.031192,1,1,0,1,0,0,0,0,1,0,0,-0.3187,0.4404
1,1500000,104755,The Lords of Salem,9.981121,1165882.0,101.0,5.1,244.0,1.165882,1.5,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0
1,23000000,119675,Behind the Candelabra,7.3394509999999995,15600000.0,118.0,6.6,307.0,15.6,23.0,1,0,0,0,1,0,0,1,0,0,0,0.7269,0.765
1,2000000,123103,Aftershock,8.367858,58510.0,89.0,5.3,110.0,0.05851,2.0,0,0,1,0,0,0,0,1,0,0,0,-0.5994,-0.6115
1,130000000,82700,After Earth,10.747641999999999,243843127.0,100.0,5.0,2579.0,243.843127,130.0,0,0,0,1,0,1,0,1,0,0,0,-0.5267,-0.765
0,75000000,75656,Now You See Me,17.852022,117698894.0,115.0,7.3,5635.0,117.698894,75.0,0,0,1,0,0,0,0,1,0,0,0,0.5719,0.3818
1,10000000,77805,Lovelace,6.3835120000000005,1585582.0,92.0,6.0,234.0,1.585582,10.0,1,0,0,0,0,0,0,1,0,0,0,-0.5106,0.3182
1,10000000,74513,Forces spéciales,5.3584,10759.0,109.0,6.4,132.0,0.010759,10.0,1,0,0,1,0,0,0,1,0,0,0,-0.0505,0.4939
1,500000,133463,Redd Inc.,5.411012,1000000.0,93.0,5.5,28.0,1.0,0.5,0,1,1,0,0,0,0,1,0,0,0,-0.7003,0.0
1,4600000,147773,The Way Way Back,10.342737,23198652.0,103.0,7.1,695.0,23.198652,4.6,1,1,0,0,0,0,0,1,0,0,0,0.5106,0.0
0,225000000,49521,Man of Steel,18.538834,662845518.0,143.0,6.5,6462.0,662.845518,225.0,0,0,0,1,0,1,0,1,0,0,0,0.9331,0.0
1,35000000,87567,The Big Wedding,6.651605,21819348.0,90.0,5.7,421.0,21.819348,35.0,0,1,0,0,0,0,0,1,0,0,0,0.0258,0.3612
0,3000000,158015,The Purge,23.207663,89328627.0,86.0,6.0,2498.0,89.328627,3.0,0,0,1,0,0,0,0,1,0,0,0,0.1027,-0.4588
1,15000000,96936,The Bling Ring,7.913028999999999,19145732.0,90.0,5.3,1205.0,19.145732,15.0,1,0,0,0,0,0,0,1,0,0,0,-0.1027,0.25
0,200000000,62211,Monsters University,16.267502,743559607.0,104.0,7.0,3622.0,743.559607,200.0,0,0,0,0,0,0,1,1,0,0,0,-0.069,-0.5789
1,6000000,103620,Maniac,8.804658,31081.0,89.0,5.9,322.0,0.031081,6.0,0,0,0,0,0,0,0,1,0,0,0,0.3818,-0.2732
0,180000000,68726,Pacific Rim,33.949359,407602906.0,131.0,6.7,4903.0,407.602906,180.0,0,0,0,1,0,1,0,1,0,0,0,-0.8873,-0.1531
1,13500000,152742,La migliore offerta,8.995603,19255873.0,124.0,7.7,719.0,19.255873,13.5,1,0,0,0,1,0,0,1,0,0,0,0.6597,-0.7096
0,200000000,72190,World War Z,26.114917000000002,531865000.0,116.0,6.7,5683.0,531.865,200.0,1,0,1,1,0,0,0,1,0,0,0,-0.8329,0.0
1,115000000,68724,Elysium,15.232738000000001,286140700.0,109.0,6.4,3510.0,286.1407,115.0,1,0,1,1,0,0,0,1,0,0,0,-0.1324,0.4939
1,6000000,127373,What Maisie Knew,8.535611,1066471.0,93.0,7.4,149.0,1.066471,6.0,1,0,0,0,0,0,0,1,0,0,0,-0.743,0.3182
0,76000000,93456,Despicable Me 2,24.82355,970761885.0,98.0,7.0,4729.0,970.761885,76.0,0,1,0,0,0,0,1,1,0,0,0,0.7184,0.0
1,150000000,117251,White House Down,9.920223,205366737.0,131.0,6.3,1910.0,205.366737,150.0,1,0,1,1,0,0,0,1,0,0,0,-0.4588,0.3612
1,20000000,107985,The World's End,9.830382,46089287.0,109.0,6.7,1820.0,46.089287,20.0,0,1,0,1,0,0,0,1,0,0,0,0.7783,0.5719
1,20000000,136418,Hummingbird,8.801032000000001,8352885.0,100.0,5.9,587.0,8.352885,20.0,0,0,1,1,0,0,0,1,0,0,0,-0.5423,0.0
1,43000000,136795,The Heat,12.706403,158674180.0,117.0,6.5,1595.0,158.67418,43.0,0,1,0,1,0,0,0,1,0,0,0,0.5888,0.0
1,255000000,57201,The Lone Ranger,12.729104,89289910.0,149.0,5.9,2361.0,89.28991,255.0,0,0,0,1,0,1,0,1,0,0,0,0.1901,0.0
1,2500000,157386,The Spectacular Now,8.098964,6854611.0,95.0,6.8,1074.0,6.854611,2.5,1,1,0,0,1,0,0,1,0,0,0,0.4215,0.0
1,4600000,206324,Bhaag Milkha Bhaag,4.342418,25000000.0,186.0,7.3,62.0,25.0,4.6,1,0,0,1,0,0,0,1,0,0,0,0.4215,0.0
1,130000000,49524,R.I.P.D.,9.369679,61648500.0,96.0,5.4,1280.0,61.6485,130.0,0,1,0,1,0,0,0,1,0,0,0,-0.2263,0.3818
0,13000000,138843,The Conjuring,14.901689999999999,318000141.0,112.0,7.4,3169.0,318.000141,13.0,0,0,1,0,0,0,0,1,0,0,0,-0.807,0.4215
1,135000000,77950,Turbo,8.979753,282570682.0,96.0,6.1,1094.0,282.570682,135.0,0,0,0,0,0,0,1,1,0,0,0,0.7269,-0.296
0,120000000,76170,The Wolverine,3.9182870000000003,415440673.0,126.0,6.3,4110.0,415.440673,120.0,0,0,0,1,0,1,0,1,0,0,0,0.1531,-0.6794
1,2000000,27957,Nefes: Vatan Sağolsun,1.315237,13500000.0,128.0,7.1,24.0,13.5,2.0,1,0,0,1,0,1,0,0,1,0,0,-0.9508,0.0
1,61000000,136400,2 Guns,13.336511999999999,131940411.0,109.0,6.6,1611.0,131.940411,61.0,0,1,0,1,0,0,0,1,0,0,0,-0.1531,0.0
1,2200000,151743,人再囧途之泰囧,1.789133,208000000.0,105.0,6.1,28.0,208.0,2.2,0,1,0,0,0,0,0,1,0,0,0,0.8176,0.0
1,18000000,160588,Blue Jasmine,12.61244,99206215.0,98.0,7.0,1126.0,99.206215,18.0,1,1,0,0,0,0,0,1,0,0,0,-0.9645,0.0
1,12400000,179144,La grande bellezza,8.176134,8371085.0,142.0,7.3,745.0,8.371085,12.4,1,1,0,0,0,0,0,1,0,0,0,0.6808,0.0
1,250000,109729,The Canyons,4.281631,56825.0,99.0,4.1,75.0,0.056825,0.25,1,0,1,0,0,0,0,1,0,0,0,-0.128,0.0
0,90000000,76285,Percy Jackson: Sea of Monsters,10.338222,174578751.0,106.0,5.9,1685.0,174.578751,90.0,0,0,0,0,0,1,1,1,0,0,0,-0.9042,0.0
0,105000000,77931,The Smurfs 2,10.640864,347434178.0,105.0,5.5,711.0,347.434178,105.0,0,1,0,0,0,0,1,1,0,0,0,0.9898,0.4199
1,4000000,177699,Alan Partridge: Alpha Papa,10.130541000000001,9800000.0,90.0,6.5,184.0,9.8,4.0,0,1,0,0,0,0,0,1,0,0,0,-0.5994,0.0
0,5200000,23535,Class of 1999,6.7001729999999995,2459895.0,99.0,6.3,46.0,2.459895,5.2,0,0,1,0,0,0,0,0,0,1,0,-0.8502,0.0
1,25000000,76544,Man of Tai Chi,11.829231,2054941.0,105.0,5.8,295.0,2.054941,25.0,1,0,0,1,0,0,0,1,0,0,0,0.3818,-0.5267
0,37000000,138832,We're the Millers,18.474368,269994119.0,110.0,6.8,3053.0,269.994119,37.0,0,1,0,0,0,0,0,1,0,0,0,0.0772,0.0
0,80000000,109418,Grown Ups 2,9.411725,246984278.0,100.0,5.8,1180.0,246.984278,80.0,0,1,0,0,0,0,0,1,0,0,0,0.9213,0.0
0,28000000,59859,Kick-Ass 2,13.570264000000002,60700000.0,103.0,6.3,2275.0,60.7,28.0,0,0,0,1,0,1,0,1,0,0,0,-0.2023,0.2924
0,38000000,87421,Riddick,9.596377,98337295.0,119.0,6.2,2066.0,98.337295,38.0,0,0,1,1,0,0,0,1,0,0,0,-0.9588,-0.5267
0,50000000,151960,Planes,11.604181,219788712.0,91.0,5.7,568.0,219.788712,50.0,0,1,0,0,0,1,1,1,0,0,0,0.7964,0.0
1,7000000,59735,Cameron's Closet,0.8614729999999999,136203.0,87.0,4.8,7.0,0.136203,7.0,0,0,0,0,0,0,0,0,0,0,1,-0.7506,-0.5267
1,35000000,115348,Paranoia,7.249581,13785015.0,106.0,5.6,358.0,13.785015,35.0,1,0,1,0,0,0,0,1,0,0,0,0.3291,-0.5994
1,30000000,149870,風立ちぬ,9.310866,117932401.0,126.0,7.7,720.0,117.932401,30.0,0,0,0,0,0,0,0,1,0,0,0,0.7096,0.0
1,12000000,115782,Jobs,14.294019,35931410.0,128.0,6.0,1183.0,35.93141,12.0,1,0,0,0,0,0,0,1,0,0,0,0.7764,0.0
1,60000000,123553,The Mortal Instruments: City of Bones,14.336186999999999,90565421.0,130.0,6.2,1649.0,90.565421,60.0,1,0,0,1,1,1,0,1,0,0,0,-0.3818,0.0
1,25000000,132363,The Butler,11.061894,115922175.0,132.0,7.2,1134.0,115.922175,25.0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0
1,1000000,157360,In a World...,9.769134,2963902.0,93.0,6.4,232.0,2.963902,1.0,0,1,0,0,0,0,0,1,0,0,0,0.3818,0.0
1,12000000,122906,About Time,11.213913,87100449.0,123.0,7.8,2140.0,87.100449,12.0,1,1,0,0,0,0,0,1,0,0,0,0.7579,0.25
1,18000000,205022,Chennai Express,4.19356,62000000.0,141.0,6.5,91.0,62.0,18.0,0,1,0,1,1,0,0,1,0,0,0,0.9313,-0.5983
1,27220000,199373,The Frozen Ground,12.388833,5496951.0,105.0,6.1,473.0,5.496951,27.22,0,0,1,0,0,0,0,1,0,0,0,-0.7579,0.0
1,11000000,169209,Empire State,9.003792,3639345.0,94.0,4.9,229.0,3.639345,11.0,1,0,0,1,0,0,0,1,0,0,0,-0.0772,0.4215
1,50,29231,The Immortals,0.825042,83.0,98.0,7.8,5.0,8.3e-05,5e-05,1,0,1,1,0,0,0,0,0,1,0,-0.9027,0.25
1,16000000,33196,해운대,4.136356,11301649.0,120.0,6.4,49.0,11.301649,16.0,1,0,1,1,0,1,0,0,1,0,0,-0.9349,0.0
1,16000000,111190,Adore,12.260159,318982.0,100.0,6.1,296.0,0.318982,16.0,1,0,0,0,0,0,0,1,0,0,0,0.9022,0.0
1,5500000,211954,No se Aceptan Devoluciones,6.5078949999999995,99067206.0,115.0,7.5,210.0,99.067206,5.5,1,1,0,0,0,0,0,1,0,0,0,0.0,-0.033
1,18000000,146227,Getaway,13.224288,10501938.0,90.0,4.9,248.0,10.501938,18.0,0,0,0,1,0,0,0,1,0,0,0,0.2263,0.0
1,105000000,49047,Gravity,18.50194,716392705.0,91.0,7.3,5879.0,716.392705,105.0,1,0,1,0,0,0,0,1,0,0,0,-0.9786,0.0
1,11000000,212716,What If,10.841891,7847000.0,93.0,6.7,688.0,7.847,11.0,1,1,0,0,1,0,0,1,0,0,0,0.9489,0.6908
1,46000000,146233,Prisoners,11.96262,122126687.0,153.0,7.9,3183.0,122.126687,46.0,1,0,1,0,0,0,0,1,0,0,0,-0.0226,0.0258
1,22000000,164457,Out of the Furnace,6.760321,15400000.0,116.0,6.5,731.0,15.4,22.0,1,0,1,0,0,0,0,1,0,0,0,-0.9439,-0.3818
1,4900000,156711,Austenland,8.076305,2159041.0,97.0,6.6,192.0,2.159041,4.9,0,1,0,0,1,0,0,1,0,0,0,0.6597,0.0
1,38000000,96721,Rush,10.63552,90247624.0,123.0,7.7,2310.0,90.247624,38.0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0
1,30000000,112205,The Family,8.047735000000001,36894225.0,111.0,6.1,1052.0,36.894225,30.0,0,1,0,1,0,0,0,1,0,0,0,-0.765,-0.5423
1,1500000,129139,The To Do List,7.081403999999999,3566225.0,104.0,5.5,348.0,3.566225,1.5,0,1,0,0,1,0,0,1,0,0,0,0.34,0.2263
0,5500000,220714,Grand Masti,1.250293,47000000.0,140.0,4.6,8.0,47.0,5.5,1,1,0,0,1,0,0,1,0,0,0,0.5898,0.0
1,20000000,109417,Battle of the Year,5.0739,16549477.0,110.0,5.9,89.0,16.549477,20.0,1,0,0,0,0,0,0,1,0,0,0,0.2624,0.0
1,11000000,114726,Out on a Limb,1.305774,1659542.0,82.0,6.1,12.0,1.659542,11.0,0,1,0,0,0,0,0,0,0,1,0,-0.128,0.0
1,12000000,129670,Nebraska,11.160699000000001,17654912.0,115.0,7.4,648.0,17.654912,12.0,1,0,0,0,0,1,0,1,0,0,0,0.5106,-0.6571
1,18000000,193613,Metallica: Through the Never,5.229975,7972967.0,93.0,6.7,86.0,7.972967,18.0,0,0,0,0,0,0,0,1,0,0,0,0.765,0.3612
1,7100000,165904,स्पेशल 26,2.78114,18000000.0,144.0,6.9,43.0,18.0,7.1,1,0,1,0,0,0,0,1,0,0,0,-0.4019,0.0
1,30000000,146238,Runner Runner,8.864607000000001,62616646.0,91.0,5.5,547.0,62.616646,30.0,1,0,1,0,0,0,0,1,0,0,0,-0.7506,0.5719
1,4300000,152584,La vie d'Adèle - Chapitres 1 et 2,4.938148,10165694.0,179.0,7.2,1114.0,10.165694,4.3,1,0,0,0,1,0,0,1,0,0,0,0.3182,0.8516
1,10000000,209262,Parkland,6.71518,653651.0,94.0,5.8,128.0,0.653651,10.0,1,0,1,0,0,0,0,1,0,0,0,-0.4588,-0.4215
1,1052753,190754,On the Job,2.934298,466088.0,120.0,6.2,32.0,0.466088,1.052753,0,0,0,1,0,0,0,1,0,0,0,-0.8807,0.0
0,78000000,109451,Cloudy with a Chance of Meatballs 2,14.412060999999998,248384621.0,95.0,6.4,936.0,248.384621,78.0,0,1,0,0,0,0,1,1,0,0,0,0.9545,0.0
1,55000000,109424,Captain Phillips,13.776067999999999,95000000.0,134.0,7.6,2495.0,95.0,55.0,1,0,1,1,0,0,0,1,0,0,0,0.4215,0.0
0,12000000,106747,Machete Kills,9.251084,15008161.0,107.0,5.3,642.0,15.008161,12.0,0,0,1,1,0,0,0,1,0,0,0,-0.2732,-0.875
1,5000000,85889,Filth,14.970485,9114264.0,97.0,6.8,628.0,9.114264,5.0,1,1,0,0,0,0,0,1,0,0,0,0.5267,0.1027
1,15000000,19623,Drona,0.758985,3250000.0,150.0,2.6,5.0,3.25,15.0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
1,8500000,175528,Baggage Claim,5.590678,22456509.0,96.0,5.6,87.0,22.456509,8.5,0,1,0,0,0,0,0,1,0,0,0,0.4019,0.0
1,100000,115210,Stitches,8.328705000000001,95000.0,86.0,5.5,94.0,0.095,0.1,0,0,0,0,0,0,0,1,0,0,0,0.7845,-0.5994
1,50000000,107846,Escape Plan,14.191610999999998,122915111.0,115.0,6.7,1688.0,122.915111,50.0,0,0,1,1,0,0,0,1,0,0,0,-0.2023,-0.4939
1,30000000,133805,Carrie,18.399055,82394288.0,100.0,5.8,1505.0,82.394288,30.0,1,0,0,0,0,0,0,1,0,0,0,-0.8442,-0.4939
1,28000000,162903,The Fifth Estate,10.850442,8555008.0,128.0,5.7,368.0,8.555008,28.0,1,0,1,0,0,0,0,1,0,0,0,0.7783,0.3089
1,25000000,109091,The Counselor,14.723645999999999,71009334.0,117.0,5.0,724.0,71.009334,25.0,1,0,1,0,0,0,0,1,0,0,0,0.8481,-0.5574
1,20000000,76203,12 Years a Slave,30.316249,187000000.0,134.0,7.9,3787.0,187.0,20.0,1,0,0,0,0,0,0,1,0,0,0,0.4404,0.4215
1,9000000,152747,All Is Lost,12.74965,6108720.0,106.0,6.6,679.0,6.10872,9.0,1,0,0,1,0,1,0,1,0,0,0,-0.318,0.0
1,110000000,80274,Ender's Game,12.500305,125537191.0,114.0,6.6,2354.0,125.537191,110.0,0,0,0,1,0,1,0,1,0,0,0,-0.3182,0.0
0,15000000,208134,Jackass Presents: Bad Grandpa,8.000867,151831537.0,92.0,6.0,688.0,151.831537,15.0,0,1,0,0,0,0,0,1,0,0,0,0.0,-0.34
0,170000000,76338,Thor: The Dark World,34.905446999999995,644571402.0,112.0,6.8,4873.0,644.571402,170.0,0,0,0,1,0,1,0,1,0,0,0,-0.4939,-0.25
1,5000000,152532,Dallas Buyers Club,14.785719,55198285.0,117.0,7.9,2973.0,55.198285,5.0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0
1,103000,123377,피에타,5.194433,3623330.0,104.0,6.9,92.0,3.62333,0.103,1,0,0,0,0,0,0,1,0,0,0,-0.7845,0.0
1,55000000,175574,Free Birds,7.7132309999999995,110000000.0,91.0,5.7,259.0,110.0,55.0,0,1,0,0,0,0,1,1,0,0,0,0.9098,0.0
1,28000000,137093,Last Vegas,9.157369000000001,134402450.0,105.0,6.4,813.0,134.40245,28.0,0,1,0,0,0,0,0,1,0,0,0,0.7003,0.0
1,12000000,205220,Philomena,6.927182000000001,100129872.0,98.0,7.4,588.0,100.129872,12.0,1,0,0,0,0,0,0,1,0,0,0,-0.4588,-0.3182
0,17000000,146304,The Best Man Holiday,6.102021,71625195.0,123.0,6.7,110.0,71.625195,17.0,0,1,0,0,0,0,0,1,0,0,0,0.872,0.4404
1,2159280,209274,Ida,8.651053,15298355.0,80.0,7.1,262.0,15.298355,2.15928,1,0,0,0,0,0,0,1,0,0,0,-0.2263,0.0
0,130000000,101299,The Hunger Games: Catching Fire,25.309139000000002,847423452.0,146.0,7.4,6656.0,847.423452,130.0,0,0,0,1,0,1,0,1,0,0,0,0.4678,0.2263
0,250000000,57158,The Hobbit: The Desolation of Smaug,20.644776,958400000.0,161.0,7.6,4633.0,958.4,250.0,0,0,0,0,0,1,0,1,0,0,0,0.7003,-0.25
1,175000000,64686,47 Ronin,14.889370000000001,150962475.0,119.0,5.9,1357.0,150.962475,175.0,1,0,0,1,0,1,0,1,0,0,0,0.34,0.872
1,26000000,146239,Delivery Man,13.548808,51164106.0,105.0,6.2,561.0,51.164106,26.0,0,1,0,0,0,0,0,1,0,0,0,-0.2263,-0.3241
1,13000000,121642,Venuto al mondo,5.849716,18295.0,127.0,6.9,142.0,0.018295,13.0,1,0,0,0,1,0,0,1,0,0,0,-0.3182,0.0772
0,150000000,109445,Frozen,24.248243,1274219009.0,102.0,7.3,5440.0,1274.219009,150.0,0,0,0,0,0,1,1,1,0,0,0,0.9612,0.7906
1,11000000,86829,Inside Llewyn Davis,10.838063,32935319.0,105.0,7.2,845.0,32.935319,11.0,1,0,0,0,0,0,0,1,0,0,0,-0.9231,0.0
1,100000000,106646,The Wolf of Wall Street,16.382422000000002,392000694.0,180.0,7.9,6768.0,392.000694,100.0,1,1,0,0,0,0,0,1,0,0,0,-0.3818,0.4019
1,22000000,204082,Homefront,9.896704,43058898.0,100.0,6.4,898.0,43.058898,22.0,0,0,1,1,0,0,0,1,0,0,0,-0.6597,0.3818
1,35000000,192136,Mandela: Long Walk to Freedom,11.318079,27330000.0,141.0,6.5,225.0,27.33,35.0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.1027
1,25000000,152737,August: Osage County,6.954296,74188937.0,121.0,6.9,497.0,74.188937,25.0,1,1,0,0,0,0,0,1,0,0,0,-0.6249,0.0
1,110000,180048,ആമേൻ,1.104156,270000.0,165.0,6.9,6.0,0.27,0.11,0,0,0,0,1,0,0,1,0,0,0,0.7506,0.34
1,7000000,158916,Sweetwater,5.799861,6147.0,95.0,6.0,71.0,0.006147,7.0,0,0,1,0,0,0,0,1,0,0,0,-0.0772,-0.1027
1,40000000,168672,American Hustle,16.478036,251171807.0,138.0,6.8,2868.0,251.171807,40.0,1,0,0,0,0,0,0,1,0,0,0,-0.4588,0.0
1,90000000,116745,The Secret Life of Walter Mitty,8.684892,188133322.0,114.0,7.0,3213.0,188.133322,90.0,1,1,0,0,0,1,0,1,0,0,0,-0.6808,-0.296
1,23000000,152601,Her,13.829514999999999,47351251.0,126.0,7.9,4215.0,47.351251,23.0,1,0,0,0,1,0,0,1,0,0,0,0.9432,0.6369
1,40000000,193756,Lone Survivor,10.855502,149295601.0,121.0,7.4,1549.0,149.295601,40.0,1,0,1,1,0,0,0,1,0,0,0,-0.8225,0.7184
1,35000000,140823,Saving Mr. Banks,15.130888,112544580.0,125.0,7.3,1256.0,112.54458,35.0,1,1,0,0,0,0,0,1,0,0,0,0.3182,0.0
1,90000000,49852,The Nutcracker: The Untold Story,3.3949279999999997,16178959.0,110.0,5.3,52.0,16.178959,90.0,0,0,0,1,0,0,1,1,0,0,0,0.4019,0.0
1,5000000,228331,A Perfect Man,1.7402419999999998,388.0,95.0,4.8,14.0,0.000388,5.0,1,0,0,0,0,0,0,1,0,0,0,0.5859,0.0
